other_title,chosen_title,own_title,rate_creative,rate_unique,rate_novel,rate_accurate,rate_practical,rate_similar,gender,age,attention,ID,final_score,is_distracted,feedback,user_batch,bank_position,similarity,sim_type,isSlider,use_table,show_score
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.']",Martian Canal Building Has Gotten Out Of Hand.,,5,5,4,4,3,2,Female,23,Space Grey,5ccb08a321e8d30016261cd8,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,4,6,5,6,4,6,Male,24,Gold,63f7dc10de20707c3dff50b4,,FALSE,n/a,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,5,6,6,4,4,7,Female,52,Space Grey,59317bb14ecc2d0001e7e159,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.', 'The Celestial Clock', 'Spacial Alignment']",Spacial Alignment,,5,5,4,4,5,3,Female,23,Gold,5ccf4c5db46c7000170d7f5a,,TRUE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,4,3,3,3,4,5,Female,26,Gold,5e7897841fc50b000c787b94,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx']",Shattered Influx,,3,3,6,5,4,4,Male,21,Gold,654a5ffd343306fd754a4e7d,,TRUE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Planetary Parade']",Planetary Parade,,3,2,3,2,4,4,Male,21,Gold,665787cab554501fa07b23f5,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.', 'The Celestial Clock', 'Spacial Alignment']",Spacial Alignment,,5,4,5,5,4,3,Female,26,Gold,665cec50c73c7565b3c0706a,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Planetary Parade', 'Dance Of The Celestials', 'Stars On Their Appointed Path']",Stars On Their Appointed Path,,4,4,4,4,3,5,Female,24,Space Grey,5d2fc33c3af1410018f872ae,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.']",Martian Canal Building Has Gotten Out Of Hand.,,6,7,6,6,5,3,Male,26,Gold,653e790690444e79ff4b26b0,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape']",Sputnik Escape,,4,4,4,4,4,4,Female,27,Gold,5b0f53729663ee000145cb53,,TRUE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Planetary Parade', 'Dance Of The Celestials', 'Stars On Their Appointed Path', 'Pathways Through The Galaxy']",Pathways Through The Galaxy,,5,5,5,4,5,6,Female,32,Gold,66719d038ef3447d40f8e286,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space']",Underscores Through Outer Space,,4,3,6,5,6,3,Male,28,Gold,5b60ddcc6b25590001782ce4,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope']",Celestial Kaleidoscope,,7,7,7,7,4,6,Male,30,Silver,66c1411cd6c630942ed53b9f,,FALSE,"No feedback. I had fun, thank you =)",COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Planetary Parade']",Planetary Parade,,4,3,3,5,5,5,Male,51,Navy,667227fcda2659556273a9d2,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.', 'The Celestial Clock', 'Spacial Alignment']",Spacial Alignment,,5,5,4,5,5,4,Male,39,Gold,633c7424294f7a26710ca395,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,5,5,5,6,5,6,Male,32,Gold,587625efdb3e720001e233fb,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,1,1,4,6,4,2,Female,45,Gold,66317eecad508c49c2424f18,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards']",Space Billiards,,7,6,6,6,5,2,Male,19,Gold, 6514157eea2f44959f0c79e6,,FALSE,It was actually a very interesting study. Had fun picking out the names,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Planetary Parade', 'Dance Of The Celestials']",Dance Of The Celestials,,4,5,5,6,3,5,Female,45,Gold,597a5a62ae36d500016cb0a7,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space']",Solar Night The Vibrant Atmosphericsthe Dark Light Space,,5,5,4,4,3,5,Female,21,Gold,6666388ad96197d78e37e96b,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape']",Sputnik Escape,,7,6,6,7,7,6,Male,28,Gold,65d6f6d66941bacdccd54a08,,TRUE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Planetary Parade']",Planetary Parade,,5,7,5,6,5,2,Male,29,Space Grey,62c8e8bf2d09810208eb27a6,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,6,6,6,6,3,3,Male,42,Space Grey,666d501b6228f821af5f1171,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope']",Celestial Kaleidoscope,,6,7,5,4,5,2,Female,28,Gold,665a421acec6848f16a01035,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark', 'Space Billiards', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.', 'The Celestial Clock']",The Celestial Clock,,5,6,6,5,4,5,Male,37,Gold,594e2bb7a402220001d84067,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space']",Solar Night The Vibrant Atmosphericsthe Dark Light Space,,5,6,6,5,5,6,Male,28,Gold,5ba81e70c2358e0001d27708,,FALSE,Great survey,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
['Sputnik Fractal'],Sputnik Fractal,,7,7,7,7,4,7,Male,21,Space Grey,66c5d1accc092f147f94b363,,FALSE,n/a,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Escape', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Alien Solar System']",Alien Solar System,Underscores Through Outer Escape,6,6,6,5,5,4,Male,35,Gold,665905fe269c7299f759eb07,,TRUE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Splinters In The Dark']",Splinters In The Dark,,1,1,1,1,1,1,Male,77,Gold,dsad,,FALSE,ghj,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
other_title,chosen_title,own_title,rate_creative,rate_unique,rate_novel,rate_accurate,rate_practical,rate_similar,gender,age,attention,ID,final_score,is_distracted,feedback,user_batch,bank_position,similarity,sim_type,isSlider,use_table,show_score
"['Sputnik Fractal', 'Sputnik Fractal', 'Splinters In The Dark', 'Splinters In The Dark', 'Space Billiards', 'Space Billiards', 'Nebulous Serenity 7']",Nebulous Serenity 7,,5,6,6,5,6,3,Female,22,Gold,66b540d8ae2e469a6c537b56,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Colourful Celestial Orbit', 'Planetary Parade', 'Planetary Parade', 'Dance Of The Celestials', 'Dance Of The Celestials', 'Stars On Their Appointed Path', 'Stars On Their Appointed Path', 'Pathways Through The Galaxy', 'Pathways Through The Galaxy', 'Intergalactic Meeting', 'Intergalactic Meeting', 'Galaxy Divided']",Galaxy Divided,,7,7,6,6,5,3,Male,43,Gold,5ea38a4693216f1a0310f906,,TRUE,all worked fine,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Colourful Celestial Orbit', 'Planetary Parade']",Planetary Parade,,5,3,4,3,4,4,Female,25,Gold,65b3891a452fcc01791e27cd,,FALSE,"It was fine I loved the exercise, I looked up all the words and discovered new things",COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Splinters In The Dark', 'Splinters In The Dark', 'Space Billiards', 'Space Billiards', 'Nebulous Serenity 7']",Nebulous Serenity 7,Moon Bender,5,5,4,5,5,4,Male,42,Gold,640105daa923d3f5f2669039,,TRUE,Thanks! I would have liked to have more paintings to name :(,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Colourful Celestial Orbit', 'Planetary Parade', 'Planetary Parade', 'Dance Of The Celestials', 'Dance Of The Celestials', 'Stars On Their Appointed Path']",Stars On Their Appointed Path,,5,6,6,4,4,3,Female,52,Gold,5db222231ff7b4000ab2cfc1,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,5,5,5,6,6,5,Male,25,Gold,58f0c5123050380001608480,,FALSE,,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space', 'Sunburst In A Blue Sky', 'Sunburst In A Blue Sky', 'Colourful Celestial Orbit', 'Colourful Celestial Orbit', 'Planetary Parade', 'Planetary Parade', 'Dance Of The Celestials']",Dance Of The Celestials,,5,3,2,6,6,6,Female,27,Gold,66a7776e424e265514efb740,,FALSE,"I enjoyed this study, such a creative way to connect art and AI. ",COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial', 'The Space Sundial', 'Solar Night The Vibrant Atmosphericsthe Dark Light Space']",Solar Night The Vibrant Atmosphericsthe Dark Light Space,,6,5,6,4,5,5,Female,52,Gold,5a56222f8e6259000175b271,,FALSE,"enjoyable survey, very different!",COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Sputnik Escape', 'Sputnik Escape', 'Underscores Through Outer Space', 'Underscores Through Outer Space', 'Outer Space Fruits', 'Outer Space Fruits', 'Alien Solar System', 'Alien Solar System', 'The Space Sundial']",The Space Sundial,,4,5,4,5,5,5,Male,30,Gold,5c8a2d11f7ab04001042af3c,,FALSE,Thank you for the interesting study. It was good fun.,COM6LC8F,corner,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]",similar,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Splinters In The Dark', 'Splinters In The Dark', 'Space Billiards', 'Space Billiards', 'Nebulous Serenity 7', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Shattered Influx', 'Celestial Kaleidoscope']",Celestial Kaleidoscope,,7,6,6,4,3,3,Other,20,Gold,666fdd0c4c0a51ecfa21efee,,TRUE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
"['Sputnik Fractal', 'Sputnik Fractal', 'Splinters In The Dark', 'Splinters In The Dark', 'Space Billiards', 'Space Billiards', 'Nebulous Serenity 7', 'Nebulous Serenity 7', 'The Cross Section Of Our Solar System', 'The Cross Section Of Our Solar System', 'Shattered Influx', 'Shattered Influx', 'Celestial Kaleidoscope', 'Celestial Kaleidoscope', 'Martian Canal Building Has Gotten Out Of Hand.']",Martian Canal Building Has Gotten Out Of Hand.,,5,5,4,4,3,2,Female,23,Space Grey,5ccb08a321e8d30016261cd8,,FALSE,,COM6LC8F,corner,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",different,FALSE,TRUE,FALSE
